batch,task,case,arm,repeat,stage,candidate,status,candidate_ms,reference_ms,ratio,failure_stage,error,original_status,compiler_commit,original_program,retained_program
"expanded","fused_mv_sigmoid_sub","upstream-profile-4","triton","0","generation","1","pass","0.007840000092983246","0.011920000426471233","0.6577181050742781","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/fused_mv_sigmoid_sub/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/fused_mv_sigmoid_sub/triton/repeat-0/generation-1/candidate.py"
"expanded","mean","upstream-profile-8","triton","0","generation","3","pass","0.007840000092983246","0.010607999749481678","0.7390648829310464","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/mean/triton/repeat-0/generation-3/candidate.py","report/agent-tritonbench/expanded/programs/mean/triton/repeat-0/generation-3/candidate.py"
"expanded","fused_mv_sigmoid_sub","upstream-profile-4","intent","0","generation","1","pass","0.018080000765621662","0.011920000426471233","1.5167785334529573","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/fused_mv_sigmoid_sub/intent/repeat-0/generation-1/candidate.py",""
"expanded","logsumexp","upstream-profile-8","intent","0","generation","2","compilation_failure","","","","kernel_ir_parse","Intent Triton compiler failed with exit code 2:
loc(""<stdin>"":12:10): error: 'intent.binary' op operand #0 must be integer or floating-point or index or ranked tensor of any type values or typed tuple or typed record or logical index, but got '!intent.view<tensor<?xf32, #intent.tensor_shape<[1]>>, 0, <false, [], """", false>>'
","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/logsumexp/intent/repeat-0/generation-2/candidate.py",""
"expanded","add_gelu","upstream-profile-8","triton","0","generation","1","pass","0.007815999910235405","0.01193600008264184","0.654825725211076","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/add_gelu/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/add_gelu/triton/repeat-0/generation-1/candidate.py"
"expanded","mean","upstream-profile-8","intent","0","generation","4","execution_failure","","","","generated_launch","launch() missing 1 required positional argument: 'output'","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/mean/intent/repeat-0/generation-4/candidate.py",""
"expanded","max","upstream-profile-8","intent","0","generation","4","compilation_failure","","","","frontend_kir","/home/kingdom/phdworks/intentdsl/report/agent-tritonbench/expanded/programs/max/intent/repeat-0/generation-4/candidate.py:20:5: error: stored/scattered value dtype does not match destination","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/max/intent/repeat-0/generation-4/candidate.py",""
"expanded","log1p","upstream-profile-8","intent","0","generation","1","compilation_failure","","","","frontend_kir","/home/kingdom/phdworks/intentdsl/report/agent-tritonbench/expanded/programs/log1p/intent/repeat-0/generation-1/candidate.py:11:24: error: compile-time object has no attribute 'log1p'","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/log1p/intent/repeat-0/generation-1/candidate.py",""
"expanded","add_gelu","upstream-profile-8","intent","0","generation","1","pass","0.006896000122651458","0.012064000125974417","0.5716180413330743","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/add_gelu/intent/repeat-0/generation-1/candidate.py",""
"expanded","log1p","upstream-profile-8","triton","0","generation","1","pass","0.006864000111818314","0.007151999976485968","0.9597315624140762","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/log1p/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/log1p/triton/repeat-0/generation-1/candidate.py"
"expanded","max","upstream-profile-8","intent","0","generation","5","execution_failure","","","","generated_launch","no legal full-coverage extent for FULL_D1","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/max/intent/repeat-0/generation-5/candidate.py",""
"expanded","logsumexp","upstream-profile-8","intent","0","generation","3","execution_failure","","","","generated_launch","no legal full-coverage extent for FULL_D1","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/logsumexp/intent/repeat-0/generation-3/candidate.py",""
"expanded","mean","upstream-profile-8","intent","0","generation","5","pass","0.11329600214958191","0.010607999749481678","10.680241782162346","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/mean/intent/repeat-0/generation-5/candidate.py",""
"expanded","softplus_linear","upstream-profile-6","triton","0","generation","1","pass","0.007840000092983246","0.018080000765621662","0.43362830536438174","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/softplus_linear/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/softplus_linear/triton/repeat-0/generation-1/candidate.py"
"expanded","log1p","upstream-profile-8","intent","0","generation","2","pass","0.006864000111818314","0.006880000000819564","0.9976744347384674","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/log1p/intent/repeat-0/generation-2/candidate.py",""
"expanded","mul_relu","upstream-profile-8","triton","0","generation","1","pass","0.009999999776482582","0.012008000165224075","0.8327781178287464","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/mul_relu/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/mul_relu/triton/repeat-0/generation-1/candidate.py"
"expanded","mul_relu","upstream-profile-8","intent","0","generation","1","pass","0.0098879998549819","0.01193600008264184","0.8284182126776051","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/mul_relu/intent/repeat-0/generation-1/candidate.py",""
"expanded","softplus_linear","upstream-profile-6","intent","0","generation","1","compilation_failure","","","","frontend_kir","/home/kingdom/phdworks/intentdsl/report/agent-tritonbench/expanded/programs/softplus_linear/intent/repeat-0/generation-1/candidate.py:10:13: error: only Intent intrinsics and @intent.fn values are callable in DSL code","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/softplus_linear/intent/repeat-0/generation-1/candidate.py",""
"expanded","logsumexp","upstream-profile-8","intent","0","generation","4","pass","0.008384000044316053","0.028392000123858452","0.29529444941326216","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/logsumexp/intent/repeat-0/generation-4/candidate.py",""
"expanded","argmax","upstream-profile-8","intent","0","generation","5","compilation_failure","","","","provider_program_verification","Intent Triton compiler failed with exit code 6:
loc(""<stdin>"":27:13): error: 'intent_gpu.gather' op requires safe-index legalization before Triton tl.gather: source='!intent_gpu.fragment<f16, [#intent_gpu.expr<0, 16, """", []>], [#intent_gpu.axis_map<1, 0, 1, 0, false>], 1, 1>', coordinate='index', valid='i1', fill='f16', result='f16'
","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/argmax/intent/repeat-0/generation-5/candidate.py",""
"expanded","combined_activation","upstream-profile-6","intent","0","generation","1","compilation_failure","","","","kernel_ir_parse","Intent Triton compiler failed with exit code 2:
loc(""<stdin>"":26:11): error: 'intent.broadcast' op broadcast source must be scalar or ranked tensor
","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/combined_activation/intent/repeat-0/generation-1/candidate.py",""
"expanded","gelu_conv2d","upstream-profile-4","triton","0","generation","1","pass","0.06328000128269196","0.034592000767588615","1.8293246958407476","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/gelu_conv2d/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/gelu_conv2d/triton/repeat-0/generation-1/candidate.py"
"expanded","tensordot","upstream-profile-4","triton","0","generation","1","pass","0.0060640000738203526","0.005887999897822738","1.0298913347574439","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/tensordot/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/tensordot/triton/repeat-0/generation-1/candidate.py"
"expanded","gelu_conv2d","upstream-profile-4","intent","0","generation","1","numerical_failure","","","","comparison","generated/source floating result 0 differs: max_abs=0.08428466320037842, atol=0.0001, rtol=1e-05","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/gelu_conv2d/intent/repeat-0/generation-1/candidate.py",""
"expanded","softplus_linear","upstream-profile-6","intent","0","generation","2","compilation_failure","","","","kernel_ir_parse","Intent Triton compiler failed with exit code 2:
loc(""<stdin>"":15:11): error: 'intent.broadcast' op broadcast source must be scalar or ranked tensor
","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/softplus_linear/intent/repeat-0/generation-2/candidate.py",""
"expanded","tensordot","upstream-profile-4","intent","0","generation","1","pass","0.007943999953567982","0.005887999897822738","1.349184798135868","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/tensordot/intent/repeat-0/generation-1/candidate.py",""
"expanded","combined_activation","upstream-profile-6","triton","0","generation","1","pass","0.044703999534249306","0.024224000051617622","1.845442513168426","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/combined_activation/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/combined_activation/triton/repeat-0/generation-1/candidate.py"
"expanded","asin","upstream-profile-8","triton","0","generation","1","execution_failure","","","","generated_launch","at 5:13:
def asin_kernel(input_ptr, output_ptr, n_elements, input_stride, output_stride, BLOCK: tl.constexpr):
    offsets = tl.program_id(0) * BLOCK + tl.arange(0, BLOCK)
    mask = offsets < n_elements
    values = tl.load(input_ptr + offsets * input_stride, mask=mask, other=0.0)
    values = tl.math.asin(values.to(tl.float32))
             ^
AttributeError(""module 'triton.language.math' has no attribute 'asin'"")","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/asin/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/asin/triton/repeat-0/generation-1/candidate.py"
"expanded","asin","upstream-profile-8","intent","0","generation","1","compilation_failure","","","","frontend_kir","/home/kingdom/phdworks/intentdsl/report/agent-tritonbench/expanded/programs/asin/intent/repeat-0/generation-1/candidate.py:11:24: error: compile-time object has no attribute 'asin'","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/asin/intent/repeat-0/generation-1/candidate.py",""
"expanded","gelu_conv2d","upstream-profile-4","intent","0","generation","2","pass","3.6518160104751587","0.034592000767588615","105.56822182707543","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/gelu_conv2d/intent/repeat-0/generation-2/candidate.py",""
"expanded","add_mean","upstream-profile-8","triton","0","generation","1","pass","0.011320000048726797","0.018432000651955605","0.614149286476168","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/add_mean/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/add_mean/triton/repeat-0/generation-1/candidate.py"
"expanded","combined_activation","upstream-profile-6","intent","0","generation","2","pass","0.014128000009804964","0.0243520000949502","0.580157685394172","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/combined_activation/intent/repeat-0/generation-2/candidate.py",""
"expanded","add_mean","upstream-profile-8","intent","0","generation","1","compilation_failure","","","","frontend_kir","/home/kingdom/phdworks/intentdsl/report/agent-tritonbench/expanded/programs/add_mean/intent/repeat-0/generation-1/candidate.py:9:5: error: rank-zero values use runtime scalar parameters, not tensor views","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/add_mean/intent/repeat-0/generation-1/candidate.py",""
"expanded","softplus_linear","upstream-profile-6","intent","0","generation","3","compilation_failure","","","","kernel_ir_parse","Intent Triton compiler failed with exit code 2:
loc(""<stdin>"":15:11): error: 'intent.broadcast' op broadcast source must be scalar or ranked tensor
","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/softplus_linear/intent/repeat-0/generation-3/candidate.py",""
"expanded","asin","upstream-profile-8","triton","0","generation","2","pass","0.0059200001414865255","0.005919999908655882","1.0000000393295012","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/asin/triton/repeat-0/generation-2/candidate.py","report/agent-tritonbench/expanded/programs/asin/triton/repeat-0/generation-2/candidate.py"
"expanded","add_mean","upstream-profile-8","intent","0","generation","2","execution_failure","","","","generated_launch","no legal full-coverage extent for FULL_D1","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/add_mean/intent/repeat-0/generation-2/candidate.py",""
"expanded","asin","upstream-profile-8","intent","0","generation","2","pass","0.00787200010381639","0.005888000130653381","1.336956509704229","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/asin/intent/repeat-0/generation-2/candidate.py",""
"expanded","fused_layer_norm_relu_linear","upstream-profile-4","triton","0","generation","1","pass","0.17387200146913528","0.06773600354790688","2.566906701930869","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/fused_layer_norm_relu_linear/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/fused_layer_norm_relu_linear/triton/repeat-0/generation-1/candidate.py"
"expanded","fused_cholesky_solve","upstream-profile-6","triton","0","generation","1","pass","7.501408100128174","","","","","reference_failure","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/fused_cholesky_solve/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/fused_cholesky_solve/triton/repeat-0/generation-1/candidate.py"
